PROGRAMA,CODIGO_SNIP,CODIGO_UNIFICADO,NOMBRE_PROYECTO,UNIDAD_EJECUTORA,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,BENEFICIARIOS,COSTO_TOTAL_INVERSION,MODALIDAD_FINANCIAMIENTO,ETAPA,ESTADO,FECHA_INICIO,FECHA_FIN,ESTADO_PIP_MEF,LATITUD,LONGITUD
PNSR,245076,2225287,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL ALCANTARILLADO DE LA LOCALIDAD DE MONTERRICO DE ANGOTEROS, DISTRITO DE TORRES CAUSANA - MAYNAS - LORETO",MUNICIPALIDAD DISTRITAL DE TORRES CAUSANA,LORETO,MAYNAS,TORRES CAUSANA,160110,920,2026997.05,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-30,2015-04-28,ACTIVO,-0.7127899999999272,-75.20044999999999
PNSR,188000,2214945,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE, CREACION DEL SISTEMA DE ALCANTARILLADO E INSTALACION DE LETRINAS EN EL CC.PP. RURAL HUARIBAMBILLA, DISTRITO PAUCARBAMBA,, PROVINCIA DE CHURCAMPA - HUANCAVELICA",MUNICIPALIDAD PROVINCIAL DE CHURCAMPA,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,90507,405,1004908.75,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-08,2014-12-06,CERRADO,-12.58973999999995,-74.53471999999994
PNSR,203542,2215194,"MEJORAMIENTO DELSERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE DESAGUES DEL ANEXO DE HUANCAMAYO, DISTRITO DE CORDOVA - HUAYTARA - HUANCAVELICA",MUNICIPALIDAD DISTRITAL DE CORDOVA,HUANCAVELICA,HUAYTARA,CORDOVA,90603,215,568835.85,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-08,2015-03-26,ACTIVO,-14.003739999999937,-75.14733999999999
PNSR,215099,2204387,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO  DE LA LOCALIDAD DE ACCHA, DISTRITO DE ACCHA - PARURO - CUSCO",MUNICIPALIDAD DISTRITAL DE ACCHA,CUSCO,PARURO,ACCHA,81002,3811,4062812.32,TRANSFERENCIA,OBRA,CONCLUIDO,2015-01-12,2015-10-14,ACTIVO,-13.958039999999926,-71.85589999999996
PNSR,251077,2192910,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA LOCALIDAD DE LLUTA  EN EL DISTRITO DE LLUTA, PROVINCIA DE CAYLLOMA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE LLUTA,AREQUIPA,CAYLLOMA,LLUTA,40511,951,4196234.72,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-20,2016-12-23,ACTIVO,-15.98103999999995,-72.10466999999994
PNSR,267734,2192911,"MEJORAMIENTO E INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO GRAMALOTE, DISTRITO DE SAN ANDRES DE CUTERVO - CUTERVO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE CUTERVO,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60608,625,2574236.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-02,2015-08-12,ACTIVO,-6.199369999999931,-78.70072999999996
PNSR,267794,2192914,"MEJORAMIENTO E INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO LA SUCCHA, DISTRITO DE SAN ANDRES DE CUTERVO - CUTERVO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE CUTERVO,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60608,650,3455611.89,TRANSFERENCIA,OBRA,CONCLUIDO,2014-08-19,2015-10-27,ACTIVO,-6.199369999999931,-78.70072999999996
PNSR,213214,2215755,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE DEL CASERIO CHOLOQUE, DISTRITO TORIBIO CASANOVA, PROVINCIA DE CUTERVO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE TORIBIO CASANOVA,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,60615,183,933549.79,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-01,2014-12-05,ACTIVO,-5.989349999999945,-78.62770999999998
PNSR,248392,2221073,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y DESAGUE EN LOS CASERIOS  DE CASCA, DISTRITO DE CASCA - MARISCAL LUZURIAGA - ANCASH",MUNICIPALIDAD DISTRITAL DE CASCA,ANCASH,MARISCAL LUZURIAGA,CASCA,21302,5595,9295057.25,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-06,2015-11-26,ACTIVO,-8.82239999999996,-77.42266999999998
PNSR,248801,2178611," MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO  DE LA LOCALIDAD  DE TAYAPAMPA CANCHAN, DISTRITO SAN MIGUEL, PROVINCIA DE SAN MIGUEL - CAJAMARCA",MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,61101,241,865358.66,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-28,2015-05-26,ACTIVO,-12.077999999999975,-77.09586999999993
PNSR,236540,2226190,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y LETRINIZACIÓN EN LOS CASERÍOS DE BAÑOS ALTOY BAJO, TAMBILLO, AGUA SALADA Y LA PAUQUILLA, DISTRITO DE CHANCAYBANOS - SANTA CRUZ - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE CHANCAYBAÑOS,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,61304,1548,3378137.23,TRANSFERENCIA,OBRA,CONCLUIDO,2014-08-21,2014-12-26,ACTIVO,-6.569639999999936,-78.83260999999999
PNSR,204480,2216233,"MEJORAMIENTO, AMPLIACION DE LOS SISTEMAS DE AGUA Y DESAGÜE EN EL C.P. EL PORVENIR, DISTRITO DE HUARANGO - SAN IGNACIO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,1763,2853673.72,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-19,2016-02-20,CERRADO,-5.285869999999932,-78.80639999999994
PNSR,203172,2215828,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO EN LOS CENTROS POBLADOS EL HUERTO A Y EL HUERTO B, DISTRITO DE PACHACUTEC - ICA - ICA",MUNICIPALIDAD DISTRITAL DE PACHACUTEC,ICA,ICA,PACHACUTEC,110105,195,834059.21,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-28,2015-02-24,ACTIVO,-14.154749999999979,-75.69294999999994
PNSR,57865,2065612,"INSTALACION DEL SISTEMA DE  ALCANTARILLADO Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE  EN LOS CENTROS POBLADOS DE CHIHUA Y CANGARI, DISTRITO DE IGUAIN - HUANTA - AYACUCHO",MUNICIPALIDAD DISTRITAL DE IGUAIN,AYACUCHO,HUANTA,IGUAIN,50404,238,1947956.83,TRANSFERENCIA,OBRA,CONCLUIDO,2015-02-20,2015-09-07,CERRADO,-12.983719999999948,-74.25788999999997
PNSR,272982,2196972,"INSTALACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD CAMPESINA DE ISLA ISCAYA, DISTRITO DE UNICACHI - YUNGUYO - PUNO",MUNICIPALIDAD DISTRITAL DE UNICACHI,PUNO,YUNGUYO,UNICACHI,211307,298,981341.15,TRANSFERENCIA,OBRA,CONCLUIDO,2015-08-03,2016-02-25,ACTIVO,-16.204249999999945,-68.96214999999995
PNSR,233139,2225391,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE, INSTALACIÓN DEL SISTEMA DE ALCANTARILLADO Y CONSTRUCCIÓN DE POZOS SÉPTICOS EN LA COMUNIDAD CAMPESINA DE CAYHUACHAHUA DEL DISTRITO DE LUCRE, PROVINCIA DE AYMARAES - APURIMAC",MUNICIPALIDAD DISTRITAL DE LUCRE,APURIMAC,AYMARAES,LUCRE,30409,913,2210007.53,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-08,2015-08-06,ACTIVO,-13.580079999999953,-71.71252999999996
PNSR,246845,2179268,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS EN LA LOCALIDAD DE LA FLORIDA, DISTRITO DE PAMPAMARCA - YAROWILCA - HUANUCO",MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,HUANUCO,YAROWILCA,PAMPAMARCA,101107,275,963665.55,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-15,2015-02-06,ACTIVO,-14.144329999999968,-71.45966999999996
PNSR,188080,2214944,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE, CREACION DEL SISTEMA DE ALCANTARILLADO E INSTALACION DE LETRINAS EN EL CC. PP. RURAL DE ANDAYMARCA, DISTRITO PAUCARBAMBA, PROVINCIA DE CHURCAMPA - HUANCAVELICA",MUNICIPALIDAD PROVINCIAL DE CHURCAMPA,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,90507,490,995848.11,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-09,2015-08-31,ACTIVO,-12.58973999999995,-74.53471999999994
PNSR,365497,2329161,"CREACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO RURAL, EN LAS COMUNIDADES NATIVAS DE: PAPAYACU, ONANGA Y NAUTA , DISTRITO DE RIO SANTIAGO - CONDORCANQUI - AMAZONAS",GOBIERNO REGIONAL DE AMAZONAS,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,10403,707,16358592.15,TRANSFERENCIA,PREINVERSION,CONCLUIDO,2015-12-15,2016-04-12,ACTIVO,-3.8124799819999566,-77.88778928999994
PNSR,297423,2198355,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN LAS LOCALIDADES DE GUILLIPCHA Y CALVICHE, DISTRITO DE GRANADA - CHACHAPOYAS - AMAZONAS",MUNICIPALIDAD DISTRITAL DE GRANADA,AMAZONAS,CHACHAPOYAS,GRANADA,10107,478,1611607.74,TRANSFERENCIA,OBRA,CONCLUIDO,2015-10-22,2016-01-31,CERRADO,-12.196069999999963,-76.96869999999996
PNSR,264454,2186647,"MEJORAMIENTO DEL SISTEMA INTEGRAL DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO CHURUYACU, DISTRITO DE TABACONAS - SAN IGNACIO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE TABACONAS,CAJAMARCA,SAN IGNACIO,TABACONAS,60907,1235,2589647.82,TRANSFERENCIA,OBRA,CONCLUIDO,2016-04-18,2016-11-28,ACTIVO,-5.315249999999935,-79.28385999999995
PNSR,251865,2174774,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y DISPOSICION SANITARIA PARA EXCRETAS EN LA COMUNIDAD DE  PIAS TUSINE GRANDE DISTRITO DE LAMPA, PROVINCIA DE LAMPA - PUNO",MUNICIPALIDAD PROVINCIAL DE LAMPA,PUNO,LAMPA,LAMPA,210701,528,960540.7,TRANSFERENCIA,OBRA,CONCLUIDO,2015-09-01,2016-02-28,ACTIVO,-15.387103982999975,-70.63984795799996
PNSR,208798,2202314,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y LETRINAS SANITARIAS EN LA PARCIALIDAD DE CHILLCAPATA, DISTRITO DE CONIMA - MOHO - PUNO",MUNICIPALIDAD DISTRITAL DE CONIMA,PUNO,MOHO,CONIMA,210902,900,2147468.13,TRANSFERENCIA,OBRA,CONCLUIDO,2015-11-18,2016-04-15,CERRADO,-15.457429999999931,-69.43559999999997
PNSR,257530,2236917,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LAS LOCALIDADES DE  CASCABAMBA, RAYAMPATA Y REBELDE HUAYRANA , DISTRITO DE SANTA MARIA DE CHICMO - ANDAHUAYLAS - APURIMAC",MUNICIPALIDAD DISTRITAL DE SANTA MARIA DE CHICMO,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,30215,2046,5894868.01,TRANSFERENCIA,OBRA,CONCLUIDO,2015-12-17,2016-10-27,ACTIVO,-13.681009999999958,-73.54416999999995
PNSR,274717,2188808,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DE BAÑOS CON ARRASTRE HIDRAULICO, EN LA LOCALIDAD DE ALGOHUAYIN, DISTRITO DE MARGOS - HUANUCO - HUANUCO",MUNICIPALIDAD DISTRITAL DE MARGOS,HUANUCO,HUANUCO,MARGOS,100105,193,649379.1,TRANSFERENCIA,OBRA,CONCLUIDO,2015-10-12,2016-01-09,CERRADO,-10.034399999999948,-76.50223999999997
PNSR,273873,2239683,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS EN LA COMUNIDAD CAMPESINA SANTA CRUZ DE CAPARA, DISTRITO DE COATA - PUNO - PUNO",MUNICIPALIDAD DISTRITAL DE COATA,PUNO,PUNO,COATA,210107,370,722697.37,TRANSFERENCIA,OBRA,CONCLUIDO,2015-09-14,2016-01-31,ACTIVO,-15.517519999999934,-69.94810999999999
PNSR,289346,2196942,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y LETRINAS  EN EL CENTRO POBLADO DE SAN JERONIMO DE CHUSPI, DISTRITO DE COLCABAMBA - TAYACAJA - HUANCAVELICA",MUNICIPALIDAD DISTRITAL DE COLCABAMBA,HUANCAVELICA,TAYACAJA,COLCABAMBA,90705,780,1841318.83,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-04,2014-11-29,CERRADO,-12.41080999999997,-74.68186999999995
PNSR,272393,2184552,"CREACION, MEJORAMIENTO Y AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO ÑAHUINCUCHO, CENTRO POBLADO DE SANCAYPAMPA, CENTRO POBLADO BUENA VISTA PATACANCHA Y CENTRO POBLADO HUAYANAY, DISTRITO DE ANTA - ACOBAMBA - HUANCAVELICA",MUNICIPALIDAD DISTRITAL DE ANTA,HUANCAVELICA,ACOBAMBA,ANTA,90203,3413,4840731.41,TRANSFERENCIA,OBRA,CONCLUIDO,2015-04-01,2015-12-15,ACTIVO,-13.488925860999927,-72.36859495699997
PNSR,203720,2204040,"AMPLIACION DEL SISTEMA DE ALCANTARILLADO SECTOR DE HUATATA, DISTRITO DE CHINCHERO - URUBAMBA - CUSCO",MUNICIPALIDAD DISTRITAL DE CHINCHERO,CUSCO,URUBAMBA,CHINCHERO,81302,585,1608990.42,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-27,2015-02-23,CERRADO,-13.395739999999932,-72.05209999999994
PNSR,229332,2217489,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS DE LA LOCALIDAD DE COPIS - HUACHICNA, DISTRITO DE PARIAHUANCA - HUANCAYO - JUNIN",MUNICIPALIDAD DISTRITAL DE PARIAHUANCA,JUNIN,HUANCAYO,PARIAHUANCA,120124,135,380483.9,TRANSFERENCIA,OBRA,CONCLUIDO,2014-08-25,2014-12-17,CERRADO,-11.979139999999973,-74.89698999999996
PNSR,92645,2149900,"AMPLIACION Y MEJORAMIENTO DEL AGUA POTABLE DE CHAUPI, PACHAISA, LUCMANI, CHOCCHA, QUIROZ Y PAMPACHA, INSTALACION DEL ALCANTARILLADO DE CHAUPI, PACHAISA Y CHOCCHA Y LETRINAS EN LUCMANI, QUIROZ Y PAMPACHA, YANAQUIHUA -CONDESUYOS - AREQUIPA",MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,AREQUIPA,CONDESUYOS,YANAQUIHUA,40608,3108,4114133.84,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-17,2015-08-31,ACTIVO,-15.662209999999959,-72.91911999999996
PNSR,204233,2226148,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE LA LOCALIDAD DE HUANCHAY, DISTRITO DE HUANCHAY - HUARAZ - ANCASH",MUNICIPALIDAD DISTRITAL DE HUANCHAY,ANCASH,HUARAZ,HUANCHAY,20104,759,4636163.09,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-18,2015-02-28,ACTIVO,-9.727779999999939,-77.81503999999995
PNSR,211994,2220808,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO  DEL CENTRO POBLADO LA FLOR , DISTRITO DE SAN ANDRES DE CUTERVO - CUTERVO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE CUTERVO,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60608,920,4875622.51,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-05,2015-08-15,ACTIVO,-6.199369999999931,-78.70072999999996
PNSR,273373,2192537,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD CAMPESINA DE SAJO, DISTRITO DE POMATA - CHUCUITO - PUNO",MUNICIPALIDAD DISTRITAL DE POMATA,PUNO,CHUCUITO,POMATA,210406,340,861656.31,TRANSFERENCIA,OBRA,CONCLUIDO,2015-01-19,2015-07-30,ACTIVO,-16.27383999999995,-69.29377999999997
PNSR,246794,2226200,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE SANEAMIENTO BÁSICO DEL CENTRO POBLADO DE HUAMAS, DISTRITO DE YANAMA, PROVINCIA DE YUNGAY - ANCASH",MUNICIPALIDAD DISTRITAL DE YANAMA ,ANCASH,YUNGAY,YANAMA,22008,1208,3892908.49,TRANSFERENCIA,OBRA,CONCLUIDO,2015-11-19,2016-10-31,ACTIVO,-8.985089999999957,-77.36939999999998
PNSR,249847,2176427,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BÁSICO CON BIODIGESTORES EN LOS CASERÍOS DE CHUGUR, DISTRITO DE CHUGUR - HUALGAYOC - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE CHUGUR,CAJAMARCA,HUALGAYOC,CHUGUR,60702,1840,4344097.33,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-03,2015-08-24,ACTIVO,-6.670829999999967,-78.73017999999996
PNSR,220097,2215775,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE LETRINAS SANITARIAS EN LAS COMUNIDADES COYUNDE GRANDE,PERLAMAYO CAPILLA, PERLAMAYO TRES LAGUNAS, DISTRITO DE CHUGUR - HUALGAYOC - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE CHUGUR,CAJAMARCA,HUALGAYOC,CHUGUR,60702,1261,3464344.91,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-05,2015-04-02,ACTIVO,-6.670829999999967,-78.73017999999996
PNSR,254653,2176424,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y CREACIÓN DEL SANEAMIENTO BÁSICO EN LOS CASERIOS DE SEXI, DISTRITO DE SEXI - SANTA CRUZ - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE SEXI,CAJAMARCA,SANTA CRUZ,SEXI,61309,407,984111.84,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-02,2014-12-30,ACTIVO,-6.54595999999998,-79.04552999999999
PNSR,236429,2217404,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA LOCALIDAD DE SAN PABLO DEL DISTRITO CHOROS, PROVINCIA DE CUTERVO - CAJAMARCA",MUNICIPALIDAD PROVINCIAL DE CUTERVO,CAJAMARCA,CUTERVO,CHOROS,60603,140,490944.72,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-02,2015-09-14,CERRADO,-5.878379999999936,-78.80897999999996
PNSR,262402,2179261,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE DE COYUNDE GRANDE Y COYUNDE PALMA, DISTRITO DE CHUGUR - HUALGAYOC - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE CHUGUR,CAJAMARCA,HUALGAYOC,CHUGUR,60702,1170,3184125.37,TRANSFERENCIA,OBRA,CONCLUIDO,2015-05-18,2015-10-27,ACTIVO,-6.670829999999967,-78.73017999999996
PNSR,84100,2073951,"INSTALACION SERVICIO DE AGUA POTABLE Y SANEAMIENTO - CASERIOS DEL DISTRITO DE LLAMA, PROVINCIA DE CHOTA - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE LLAMA,CAJAMARCA,CHOTA,LLAMA,60411,3180,7712569.84,TRANSFERENCIA,OBRA,CONCLUIDO,2015-04-25,2016-05-31,ACTIVO,-6.492119999999943,-79.14082999999994
PNSR,216297,2215369,"MEJORAMIENTO SERVICIO DE AGUA POTABLE Y DOTACION DE UNIDADES BASICAS DE SANEAMIENTO EN LA LOCALIDAD DE COCHABAMBA, DISTRITO DE FIDEL OLIVAS ESCUDERO - MARISCAL LUZURIAGA - ANCASH",MUNICIPALIDAD DISTRITAL DE FIDEL OLIVAS ESCUDERO,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,21304,348,875271.79,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-17,2014-11-30,ACTIVO,-8.809279999999944,-77.29922999999997
PNSR,188062,2215199,"MEJORAMIENTO DELSISTEMA DE AGUA POTABLE, CREACION DEL SISTEMA DE ALCANTARILLADO E INSTALACION DE LETRINAS EN EL CC. PP. RURAL VISTA FLORIDA, DISTRITO PAUCARBAMBA, PROVINCIA DE CHURCAMPA - HUANCAVELICA",MUNICIPALIDAD PROVINCIAL DE CHURCAMPA,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,90507,345,789537.67,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-13,2014-11-30,CERRADO,-12.58973999999995,-74.53471999999994
PNSR,123788,2095914,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO EN LA LOCALIDAD DE POMACOCHA, DEL DISTRITO POMACOCHA, PROVINCIA DE ANDAHUAYLAS - APURIMAC",MUNICIPALIDAD DISTRITAL DE POMACOCHA,APURIMAC,ANDAHUAYLAS,POMACOCHA,30211,1188,2377153.47,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-02,2015-04-27,ACTIVO,-12.84988999999996,-74.54499999999996
PNSR,204383,2209930,"INSTALACION, MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LAS LOCALIDADES DE SAN JOSE DEL ALTO Y SAN MIGUEL, DISTRITO DE SAN JOSE DEL ALTO - JAEN - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE SAN JOSE DEL ALTO,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,60811,500,1563196.38,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-28,2015-06-25,ACTIVO,-5.465769999999964,-78.98929999999996
PNSR,158710,2116931,"CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO, REDES  COLECTORAS Y LAGUNA DE ESTABILIZACIÓN DEL CASERIO  TAMBOA - LA  COIPA - DISTRITO DE SAN IGNACIO, PROVINCIA DE SAN IGNACIO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE LA COIPA,CAJAMARCA,SAN IGNACIO,LA COIPA,60901,907,604576.6,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-20,2014-12-17,CERRADO,-5.365459999999928,-79.06546999999995
PNSR,235481,2226189,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y LETRINIZACIÓN EN CASERÍOS DE LA LOCALIDAD DE CHANCAY BAÑOS, DISTRITO DE CHANCAYBANOS - SANTA CRUZ - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE CHANCAYBAÑOS,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,61304,2826,5106830.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-20,2015-08-14,ACTIVO,-6.569639999999936,-78.83260999999999
PNSR,239943,2176419,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE, SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN LA CIUDAD DE SANTA ANA DE TUSI, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",MUNICIPALIDAD DISTRITAL DE SANTA ANA DE TUSI,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,190206,6124,7654300.3,TRANSFERENCIA,OBRA,CONCLUIDO,2015-02-10,2016-06-24,ACTIVO,-10.454139999999938,-76.30146999999994
PNSR,100687,2104120,"MEJORAMIENTO DEL SISTEMA  DE AGUA POTABLE Y ALCANTARILLADO  PARA LA  LOCALIDAD DE CUCHARETA ALTA Y BAJA, NUEVA ESPERANZA Y EL ZORRO, DISTRITO DE AGUAS VERDES - ZARUMILLA - TUMBES",MUNICIPALIDAD DISTRITAL DE AGUAS VERDES,TUMBES,ZARUMILLA,AGUAS VERDES,240302,2037,4123684.28,TRANSFERENCIA,OBRA,PARALIZADA,2014-12-20,2023-09-23,ACTIVO,-3.4871499999999287,-80.26207999999997
PNSR,198165,2158347,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE CAYNA, DISTRITO DE CAYNA - AMBO - HUANUCO",MUNICIPALIDAD DISTRITAL DE CAYNA,HUANUCO,AMBO,CAYNA,100202,976,5471224.51,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-10,2015-06-21,ACTIVO,-10.258729999999957,-76.31210999999996
PNSR,188849,2197192,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LAS PARCIALIDADES DE BAJO CASANA Y LACOTUYO, MAZOCRUZ,, DISTRITO DE SANTA ROSA - EL COLLAO - PUNO",MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MAZOCRUZ,PUNO,EL COLLAO,SANTA ROSA,210504,490,1469115.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-08-20,2015-04-30,ACTIVO,-5.432419999999979,-78.56733999999994
PNSR,220115,2226026,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y DESAGUE DE LAS LOCALIDADES DE SACO, ESQUENA, TAHUANA Y UCHUHUMA, DISTRITO DE COASA - CARABAYA - PUNO",MUNICIPALIDAD DISTRITAL DE COASA,PUNO,CARABAYA,COASA,210304,1050,3154683.69,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-13,2015-01-11,CERRADO,-13.98766999999998,-70.01652999999999
